,lat,lng,total_square,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,latlng,region,realty_type,floor,loc,city,street,ts_eq_10,ts_eq_1000,y_pred,y_true,metric
277111,56.850046,60.60034609000457,154.69675477104485,6,33,67,161,0,0,0,1,0,3,6,20,1.3977282623996727,1468833.0,0.0848449724125784,1,9,14,37,0,0,2,10,0,0,0,8,1,3,4,2,7,15,2,4,6,2,7,12,1,5,12,19,6,21,36,85,1.5282408590683811,1.1547831121840548,0,0,0,0.2400590516441447,8,10,30,99,33,1932.0,752.0,6.4444444444444455,7.636363636363638,1960.353535353536,1968.0,3445.1324628326797,свердловская область,100,other,65.0,екатеринбург,s12080,False,False,47900.0,46898.20423665374,0.0
276913,43.075542,131.9550069816119,229.90258098784096,0,1,2,5,0,0,0,0,0,0,0,0,6.947575902403357,604901.0,1.7415357334151995,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,2279.583887721513,4.159052818893147,0,0,0,0.8307285703801427,0,0,3,26,12,235.0,51.0,6.8461538461538485,4.25,2002.692307692308,2007.25,5684.033445346716,приморский край,10,unknown,134.0,владивосток,s3398,False,False,41000.0,39529.786751200685,0.0
277128,59.932823,30.351580816164823,584.0838180397541,19,329,707,1242,0,3,5,8,8,130,283,461,1.9357418567193787,5381736.0,0.0429011881112872,3,33,91,156,1,22,45,67,2,17,29,43,15,26,57,8,21,45,54,90,133,14,25,50,5,47,91,155,12,160,363,668,0.6770038142103774,0.9640416006836284,0,0,0,0.0546321531691444,26,44,64,379,95,7563.0,1768.0,4.8429752066115705,4.877777777777778,1874.939226519337,1879.2,1819.055920825402,санкт-петербург,10,unknown,35.0,санкт-петербург,s17146,False,False,519300.0,547250.2235599422,0.0
277452,56.02334000000001,92.80453965179044,7202.409914614244,0,28,48,64,0,0,0,0,0,5,7,8,4.6685861128031165,1095286.0,0.0546961390670422,4,12,30,46,0,0,0,0,0,0,1,1,1,4,4,0,0,2,0,0,1,3,4,4,1,2,4,7,0,16,26,34,1.2054978603549773,0.7957954237708538,0,0,1,0.0717428909299251,8,16,29,121,29,1921.0,202.0,5.788135593220339,4.4444444444444455,1970.9067796610173,1964.4814814814813,5199.2202784557385,красноярский край,100,unknown,95.0,красноярск,s25549,False,False,31900.0,31460.71977106237,0.0
278204,56.04184,92.9110815850714,320.7557233077078,3,28,67,132,0,0,0,0,2,6,15,35,4.254838947047571,1095286.0,0.0996577741032254,0,12,34,68,0,2,2,2,0,4,7,16,2,4,5,2,2,2,0,4,8,0,0,2,0,3,6,10,1,13,33,62,1.583916074049892,5.54547210843951,0,0,0,0.1694154760309828,7,15,23,94,24,4556.0,1057.0,11.297872340425537,10.708333333333334,2003.1808510638296,2001.041666666667,5206.907968417518,красноярский край,10,underground,95.0,красноярск,s14828,False,False,40100.0,26724.386743916948,5.460078367770753
276949,57.007385,40.99153604075471,636.3814409110921,4,51,76,139,0,0,1,1,2,8,11,14,1.330811154518291,409285.0,0.1383045057238759,0,31,58,119,0,5,10,54,1,3,4,8,0,0,0,2,7,9,0,0,1,0,2,2,0,0,0,2,1,33,41,52,174.0694962917275,73.6138472085775,0,0,0,0.1108514581048204,10,13,17,152,40,2590.0,665.0,5.5248226950354615,6.135135135135133,1934.5902777777767,1969.7368421052636,2336.8202768166793,ивановская область,10,other,45.0,иваново,s28666,False,False,26900.0,37945.79547358873,0.9732571370507913
277613,52.965996,36.083187040775904,340.8607966326051,0,34,63,81,0,0,0,0,0,4,7,7,0.8398775178441645,319550.0,0.2374702282664451,0,4,8,10,0,0,1,2,0,3,5,7,1,2,2,3,3,5,1,1,1,0,1,2,0,3,8,9,0,16,32,40,302.3084066150335,73.61929477542638,0,0,0,0.2696916074740844,3,8,15,169,65,3130.0,1039.0,6.04375,4.967741935483871,1968.320987654321,1964.7936507936508,1911.1819404689882,орловская область,110,unknown,35.0,орёл,s1661,False,False,38500.0,37986.18124440967,0.0
277710,55.624669,37.67830726281199,14.943129700336852,1,21,38,111,0,1,1,1,0,2,6,19,14.460181708541477,12630289.0,0.2110886722711482,0,6,23,38,0,1,2,4,0,0,0,4,1,3,4,0,1,1,0,0,0,0,0,12,1,3,4,6,0,11,17,61,0.5373057059349439,0.8625711003207751,0,0,1,0.1431690875397321,9,24,45,102,22,2113.0,486.0,7.166666666666668,7.272727272727272,1968.166666666667,1966.636363636364,2095.8433699742127,москва,100,other,35.0,москва,s9725,False,False,122400.0,123066.58891935767,0.0
279590,56.84056,53.203570665361966,230.4231830296777,5,63,129,181,0,0,0,0,2,21,27,32,2.935440996958538,646277.0,0.042147983888402,5,44,66,105,2,9,35,52,0,4,4,11,0,1,2,2,7,10,0,0,0,0,13,24,0,3,4,8,2,31,56,72,272.4760225921751,4.3532952560982885,0,0,0,0.0156196947778774,26,35,45,0,0,1949.0,602.0,6.368644067796612,6.394736842105262,1970.890625,1971.6470588235293,3024.120750618747,удмуртия,10,unknown,55.0,ижевск,s13992,False,False,36200.0,33790.00280105145,0.0
278736,56.33107,43.87647477231966,114.74137179516632,5,39,89,128,0,1,1,2,1,3,8,9,8.033369875457327,1252236.0,0.0458378291422635,5,17,33,45,0,0,0,0,0,1,1,3,0,6,9,0,2,5,0,1,3,6,10,18,0,0,4,4,3,29,62,82,1.3510676590952029,1.082377469673041,0,0,0,0.2743815409601929,2,19,20,172,34,3125.0,1080.0,5.38562091503268,8.0,1962.0974025974024,1979.6,2471.6087717527726,нижегородская область,110,first,45.0,нижний новгород,s3936,False,False,66200.0,63429.605957583626,0.0
275942,59.92462454419064,30.34798744689425,65.23001826815482,13,344,846,1283,0,2,6,13,6,104,288,452,2.333197413817405,5381736.0,0.0725245978291701,5,48,116,169,1,7,26,54,0,12,28,50,28,46,67,6,18,27,29,93,138,16,31,45,1,37,105,173,7,208,509,733,0.1869910533134398,0.6621803637706845,0,0,0,0.2074481742931892,18,42,65,444,159,7877.0,2650.0,4.821596244131455,4.8431372549019605,1881.904306220096,1883.5394736842104,1818.5917534269488,санкт-петербург,10,first,35.0,санкт-петербург,s7300,False,False,276100.0,277970.1812355924,0.0
277078,59.932476,30.35235592379032,1701.6191345131297,19,330,721,1239,0,3,5,8,9,131,284,455,1.958358074323817,5381736.0,0.0525794280277312,2,33,87,158,1,22,46,67,2,17,31,43,15,29,55,8,20,44,52,94,135,15,26,48,4,51,94,158,10,166,372,668,0.6424018072615529,0.9321784298693014,0,0,0,0.0259035035205649,29,42,65,379,100,7571.0,1831.0,4.85792349726776,4.885416666666667,1876.0082191780823,1879.03125,1819.0918429460212,санкт-петербург,110,unknown,35.0,санкт-петербург,s17144,False,False,236100.0,201465.17692872995,0.021344602583205172
277272,53.35927,83.77017507847279,280.5526366101101,2,67,109,153,0,0,0,0,1,12,15,20,1.5111853566866602,632723.0,0.1472344316692939,0,35,45,58,0,2,6,7,0,6,10,11,1,4,11,2,3,3,2,3,4,2,4,7,0,3,3,5,0,41,65,91,189.7420643085605,0.7941355450845673,0,2,2,0.226969973595518,19,26,39,200,71,2332.0,752.0,3.934782608695652,4.238095238095238,1956.4648648648647,1956.047619047619,4469.915389959501,алтайский край,10,first,85.0,барнаул,s20428,False,False,46800.0,59700.02706934612,0.21348147363093645
276372,52.35078,104.18033026569589,395.0020113295507,1,12,22,29,0,0,0,0,0,0,0,0,9.779636325623184,623562.0,0.3664879435096085,0,0,1,3,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,10,17,22,57.5861324510171,2.929396460069436,0,0,0,0.1086062337065355,4,4,4,91,25,1434.0,488.0,4.678160919540232,4.291666666666667,1972.261363636364,1970.16,5453.921550066787,иркутская область,10,unknown,105.0,иркутск,s30911,False,False,36100.0,34311.217693250466,0.0
276289,56.475530000000006,85.00522067245133,92.11853168301192,8,41,68,103,1,3,4,5,2,4,7,11,3.4295112482825125,576624.0,0.074838936956456,1,6,26,34,0,0,0,0,0,3,3,4,2,4,5,0,0,0,0,0,2,2,4,7,2,2,3,3,6,28,46,71,204.0836326664468,1.8306543442194407,0,0,0,0.0639440447373718,7,12,19,154,29,2652.0,308.0,5.3355704697986575,4.807692307692308,1973.93288590604,1968.692307692308,4800.714890243646,томская область,100,unknown,85.0,томск,s27481,False,False,53700.0,55895.376380055306,0.0
276885,59.571213,30.14490341407857,532.2198925165768,2,17,38,69,0,0,0,0,0,2,4,7,22.765794581183428,112674.0,0.0460128477596428,1,7,14,22,0,0,1,1,0,0,0,1,5,7,8,0,0,1,0,0,1,3,5,6,0,1,2,3,2,8,20,43,30.74245684818975,0.6794568353335826,0,1,1,0.0371541300632682,2,3,10,86,16,1553.0,277.0,5.548780487804878,6.666666666666668,1975.5121951219512,1977.0666666666664,1795.7684621445017,ленинградская область,110,second,35.0,гатчина,s28440,False,False,41900.0,36201.20230549237,0.0024470317785172655
276206,60.016625,30.32609425309113,323.23548886594807,15,126,227,321,1,1,5,6,2,23,32,46,8.671807988136196,5381736.0,0.0439645196056562,2,31,57,76,0,0,0,2,1,3,5,7,9,17,25,0,0,1,0,0,2,3,9,12,2,21,31,43,14,95,169,236,0.2891232060774502,0.4922932875075509,0,0,1,0.0133032491739153,21,34,51,145,61,2485.0,707.0,5.663934426229508,4.296296296296297,1963.918699186992,1958.7407407407409,1820.0698265024255,ленинградская область,10,other,36.0,санкт-петербург,s28997,False,False,113100.0,113313.67149227206,0.0
278812,52.27041,104.34057217877312,155.36327068389133,0,6,19,32,0,0,0,0,0,1,4,7,4.379505070471423,623562.0,0.3075004203507359,0,1,7,18,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,2,0,0,0,1,0,3,10,15,59.59752071763253,5.181931145573378,0,0,0,0.4910733102485704,0,1,15,238,68,2289.0,639.0,6.691176470588236,6.863636363636362,1985.281407035176,1987.3538461538465,5453.924487419064,иркутская область,10,underground,105.0,иркутск,s19642,False,False,26200.0,26866.066745547578,0.0
275629,61.79080431776663,34.37139144234819,153.7866251855179,7,93,133,173,0,0,0,0,0,20,25,36,1.126254546380856,280170.0,0.122242237528056,0,23,37,48,0,1,6,15,2,8,12,13,5,7,8,5,11,13,0,0,0,2,4,8,0,10,18,21,3,54,68,78,296.311724697142,94.84959611977646,0,0,0,0.1544276404085031,4,6,7,85,34,1192.0,570.0,4.096385542168675,4.5151515151515165,1958.0117647058823,1959.911764705883,2123.8359227434958,карелия,110,underground,36.0,петрозаводск,s32158,False,False,38800.0,39002.09132468064,0.0
278471,47.265123,39.75752391527853,247.171076218341,1,2,4,5,0,0,0,0,0,0,0,0,5.845666368238746,1114806.0,0.2922783806095116,0,4,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,2,1,2,2,2,429.6787839908346,1.3704343868709064,0,0,0,0.2718560379395163,2,3,13,52,7,600.0,160.0,4.085106382978723,5.7142857142857135,1968.234042553192,1980.2857142857144,1879.1442580310816,ростовская область,100,other,34.0,ростов-на-дону,s25132,False,False,27600.0,30391.905537378487,0.0
276804,54.735992,55.94944174288782,296.29222022834364,1,32,81,141,0,0,0,0,0,1,11,37,1.0967581261637218,1128787.0,0.0814381060897795,2,24,45,86,0,2,6,8,0,4,7,18,2,2,3,3,7,10,1,3,3,1,2,2,0,2,9,13,1,17,40,57,356.8602517052176,1.3880943918616964,0,0,0,0.0598243009820194,11,23,34,153,51,2786.0,934.0,6.157534246575342,7.0,1961.450331125828,1972.7,3062.448195643174,башкортостан,110,unknown,55.0,уфа,s20761,False,False,50000.0,50794.448765483656,0.0
279464,53.74976,87.15069538499479,136.16200741585396,1,26,51,91,0,0,0,0,0,3,5,8,1.1441652044868542,552105.0,0.3960820347234025,0,2,10,21,0,1,2,8,0,2,3,6,1,3,3,7,13,25,0,1,3,2,4,5,0,0,0,1,1,11,21,31,305.65687911808845,5.30547346983079,0,0,0,0.0735532949810722,2,4,5,196,64,4475.0,1430.0,6.071428571428571,5.328125,1971.4591836734687,1966.515625,4684.328960776577,кемеровская область,100,second,85.0,новокузнецк,s18525,False,False,40100.0,34826.16105619979,9.129872018685386e-05
278885,56.05741999999999,92.90553342409368,78.9502767521498,0,4,46,66,0,0,0,0,0,3,10,12,5.709411361082008,1095286.0,0.3247988040859758,0,15,36,63,0,0,0,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,32,47,3.0039663060026465,7.215460481708537,0,0,0,0.2997475219259164,4,8,18,59,17,2785.0,768.0,11.254237288135592,10.235294117647056,2003.8474576271187,2000.117647058824,5208.044507478457,красноярский край,100,unknown,95.0,красноярск,s23579,False,False,62700.0,63103.00869039501,0.0
275526,61.79123055498823,34.36001810690884,61.76889510148066,8,78,156,239,0,0,0,0,4,18,32,42,1.6686187909580232,280170.0,0.0843538085428096,1,17,41,65,1,1,2,4,0,8,8,16,0,3,6,0,6,16,1,2,2,6,10,16,0,8,15,23,3,43,96,140,295.7369251022322,94.51426777314,0,0,0,0.1326270154999045,4,9,15,157,35,1818.0,468.0,3.934640522875817,4.0,1956.448717948718,1957.6571428571424,2123.1478007175742,карелия,10,unknown,36.0,петрозаводск,s27467,False,False,53700.0,38142.17489448866,2.9558859172214667
276486,59.92835,30.31930600271157,112.49388641939376,18,430,731,1160,0,0,1,3,8,157,248,393,1.1547889689636646,5381736.0,0.0247524212580151,3,46,89,161,0,4,12,39,0,12,20,33,15,20,43,8,25,54,39,71,117,9,28,39,1,57,99,162,16,273,436,650,0.2501430408624321,1.4193477042128475,0,0,0,0.2030571512506948,24,35,74,235,82,4758.0,1802.0,4.579487179487179,4.579710144927536,1850.051282051282,1836.25,1816.9859818876,санкт-петербург,10,second,35.0,санкт-петербург,s6752,False,False,151700.0,142309.9557634278,0.0
277961,61.812496,34.27215974764852,358.8730455832716,1,13,16,21,0,0,0,0,0,0,0,0,6.859286889149665,280170.0,0.6240911275672274,0,0,2,5,0,0,0,0,0,0,1,1,2,2,2,0,0,1,0,0,0,1,1,2,0,0,0,0,1,10,12,15,284.8137582111085,96.44679003563336,0,0,0,0.1424716781154105,2,3,5,33,23,519.0,360.0,4.633333333333334,4.761904761904762,1992.419354838709,1991.0,2118.4477373128852,карелия,110,unknown,36.0,петрозаводск,s7705,False,False,32900.0,42073.37437521893,0.2262801614903589
277650,54.71005,20.5197411267767,209.64322722213905,2,17,58,128,0,0,0,0,0,2,13,21,0.4170798871024884,453461.0,0.0994358311940996,0,19,52,85,0,3,9,20,2,3,7,11,0,0,3,3,8,12,0,1,2,2,3,6,2,4,4,11,0,0,15,49,816.0984410247618,1.6302590451483048,0,0,0,0.088925164708624,9,17,28,121,23,2047.0,395.0,8.141592920353983,9.826086956521738,1977.543103448276,1980.217391304348,1122.6360630330098,калининградская область,10,first,25.0,калининград,s7923,False,False,42100.0,37311.0073892908,0.0
279668,56.997902,40.97900328965336,184.1263563655241,10,171,283,422,0,0,0,0,1,15,22,29,0.1463713521952198,409285.0,0.0805086721088656,4,50,90,151,6,135,214,318,0,4,6,8,0,0,2,5,9,17,1,1,2,1,2,2,0,3,4,10,3,29,48,69,174.04329107121865,72.80244675923488,0,0,0,0.0178690001558459,10,16,25,134,27,1608.0,222.0,4.327868852459017,4.04,1900.007874015748,1870.1538461538464,2335.71721356134,ивановская область,110,unknown,45.0,иваново,s31918,False,False,45200.0,49102.15016720355,0.0
278289,56.3038591,44.07604944429677,78.7019715336288,0,101,134,173,0,1,1,1,0,12,14,17,5.143732198763457,1252236.0,0.2743309444107724,0,1,13,21,0,0,0,0,0,0,2,3,1,6,8,0,0,2,0,0,0,4,7,11,0,4,4,7,0,83,106,134,5.051059423985858,9.092102091155915,0,0,0,0.19407787048702,2,15,24,50,20,1779.0,568.0,10.791666666666664,10.052631578947368,2001.6875,2008.578947368421,2481.6516775963187,нижегородская область,10,other,45.0,нижний новгород,s21735,False,False,43600.0,35856.789163079346,0.19329651355390812
278970,55.06323,32.69658210239896,124.08026946891816,3,25,61,75,0,2,2,4,0,3,7,7,51.88893781001472,330049.0,0.1735228937469075,0,5,9,12,0,0,0,1,1,1,2,2,1,3,4,1,3,4,0,0,0,0,1,2,0,7,11,11,2,18,43,52,300.3042788529486,2.635566488844921,0,0,0,0.0375384193971287,9,21,27,150,79,1705.0,637.0,3.614814814814815,3.013888888888889,1963.1538461538464,1960.2207792207791,1800.3794205182776,смоленская область,10,second,35.0,ярцево,s13992,False,False,28800.0,26531.21252952017,0.0
277594,56.465973,84.97224881075819,58.20783000731451,6,85,208,281,0,0,0,2,1,9,27,40,2.7297492022951504,576624.0,0.0806245342197266,0,26,59,90,0,0,1,1,2,6,8,12,4,10,17,0,5,6,2,5,6,8,14,19,0,7,13,18,3,58,142,181,201.9504324827432,1.507082620532065,0,0,0,0.0396432112909807,10,22,25,297,79,3623.0,939.0,5.077551020408163,5.433333333333334,1970.303418803419,1971.5666666666664,4798.040707097553,томская область,10,first,85.0,томск,s32136,False,False,62500.0,55559.53554004005,0.0
276457,61.77761,34.418010540794874,189.00511172244128,0,4,5,6,0,0,0,0,0,0,0,1,1.9209132899834167,280170.0,0.3229888260313758,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2,3,3,297.0262709481873,93.74413970437855,0,0,0,0.2487033406580341,2,4,5,25,4,259.0,22.0,4.421052631578949,4.0,1973.8,1974.5,2126.262432165115,карелия,100,second,36.0,петрозаводск,s21691,False,False,21600.0,22427.964838459386,0.0
276054,53.35428630334477,83.76217528593855,288.4534001012802,8,65,112,194,0,0,0,0,2,11,17,36,1.11273641226055,632723.0,0.0276541052044894,4,29,56,96,1,3,5,9,1,5,9,12,5,8,10,3,5,7,2,3,5,2,5,8,0,2,7,7,5,38,63,111,190.44298864662983,0.41022036696295,0,7,9,0.0261323556580321,11,30,41,202,54,3195.0,703.0,4.6737967914438485,4.528301886792453,1961.422459893048,1958.0943396226407,4469.071081596915,алтайский край,100,unknown,85.0,барнаул,s2756,False,False,35700.0,34823.649145661155,0.0
275817,55.00072877028322,73.35797095062647,248.7965524013272,1,85,125,164,0,0,0,1,0,11,15,19,1.5249942048534595,1164815.0,0.1154851346351168,0,14,22,41,0,0,0,4,0,5,6,7,6,9,12,1,2,2,1,1,1,9,13,22,0,5,8,10,0,53,80,100,0.7865384019817118,7.125723810590944,0,0,0,0.1944125791389461,4,5,12,89,32,2528.0,802.0,8.806818181818182,8.67741935483871,1983.2022471910116,1984.5625,4034.7418633937214,омская область,100,first,75.0,омск,s9825,False,False,45400.0,49751.49326037836,0.0
279683,56.486275,84.95453513870612,169.36615911188312,0,80,166,237,0,0,0,3,0,25,46,70,0.2722914941685145,576624.0,0.1235259929398076,0,29,51,70,0,5,7,8,0,3,8,16,3,10,13,4,11,12,4,7,11,1,2,3,0,2,4,6,0,35,80,118,203.0570990543256,3.7674921357396847,0,0,0,0.1257721957110264,10,21,28,286,56,1161.0,191.0,2.4714285714285715,2.5121951219512195,1923.0380952380956,1925.9024390243903,4798.765234342117,томская область,10,first,85.0,томск,s19622,False,False,43600.0,42210.32133861746,0.0
275331,53.21268379840204,34.40805649995738,45.98559943775753,0,6,12,15,0,0,0,0,0,0,0,0,4.148478656912785,406553.0,0.2687898502501096,0,3,4,8,0,0,0,0,0,0,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5,9,9,328.98646405216874,0.1425162670960957,3,3,3,0.1024209229250526,3,6,8,126,30,1789.0,564.0,4.296,5.666666666666668,1971.15873015873,1980.2,1830.9450306497843,брянская область,10,unknown,35.0,брянск,s3849,False,False,50700.0,57496.26040166572,0.0
277678,55.042812,82.94639179383199,105.25687548770728,0,41,68,96,0,0,0,0,0,6,11,14,2.060946723064968,1625600.0,0.0427873722001479,1,31,41,58,0,0,3,5,0,0,1,2,5,8,11,0,0,1,0,1,1,4,6,6,0,0,2,5,0,26,38,53,0.5425367785320463,3.0030604516941874,0,0,0,0.0437851964140081,9,11,18,140,62,3656.0,1655.0,9.56060606060606,10.322033898305085,1981.8195488721808,1983.1186440677968,4565.602649586237,новосибирская область,10,unknown,85.0,новосибирск,s8599,False,False,53400.0,50115.49103617517,0.0
279244,55.359287,86.06926389394455,15.61875253742008,4,47,62,104,0,0,0,0,0,14,22,36,1.4099321432792902,558662.0,0.1656833426473825,0,4,15,18,0,0,0,0,0,0,1,4,1,1,2,0,1,3,1,1,1,1,1,3,0,1,4,9,4,30,32,48,199.3354414957682,2.737717794472601,0,0,0,0.1094436349114573,12,26,37,60,8,1000.0,130.0,4.766666666666667,5.0,1961.05,1961.0,4764.733081783615,кемеровская область,100,high,85.0,кемерово,s24265,False,False,684500.0,965121.8920259516,0.9686975212532908
279780,58.019962,56.29168745738809,236.848040616125,5,51,91,160,0,0,1,1,0,4,10,24,2.4937602037183475,1055397.0,0.1323135950237047,0,30,42,57,0,0,2,2,1,1,2,5,5,8,9,1,3,5,0,0,0,3,3,6,2,3,4,10,1,31,58,101,270.3736656947899,0.93443443589234,0,0,1,0.0610002294512965,8,14,28,173,59,2840.0,1009.0,5.093023255813954,4.7627118644067785,1960.339181286549,1958.271186440677,3266.041567193534,пермский край,100,unknown,55.0,пермь,s12639,False,False,36700.0,28241.73669581373,0.9932800584704851
278273,61.78639,34.36884284625065,45.75328334394378,1,58,138,198,0,0,0,0,0,13,29,41,1.3465200731007736,280170.0,0.0419601547013807,1,11,30,49,0,1,6,8,0,5,13,17,0,4,8,7,9,12,0,0,1,3,7,11,0,6,12,20,0,29,71,100,295.7843387509085,94.24408115247256,0,0,0,0.5114434628207898,2,5,12,135,34,1846.0,409.0,4.037878787878788,3.575757575757576,1957.9850746268653,1953.5,2123.5267279471527,карелия,10,unknown,36.0,петрозаводск,s27467,False,False,61000.0,57657.064306603126,0.0
277615,57.997986,56.24614658490741,85.25472948603887,3,20,78,197,0,0,1,1,0,3,12,36,1.902597904542092,1055397.0,0.0345093418709915,3,31,74,114,0,0,5,12,0,0,2,12,1,4,9,1,2,3,1,1,3,0,3,5,0,0,4,9,3,14,48,119,271.6497064094488,2.5324899865692827,0,0,0,0.0470442409286883,1,13,30,186,66,3109.0,1124.0,6.1055555555555525,5.951612903225808,1967.362162162162,1966.553846153846,3262.1632221854074,пермский край,100,third,55.0,пермь,s12321,False,False,41000.0,34813.31789910885,0.0341269263866504
279298,56.85497,60.55545547815136,418.9117717616666,3,51,75,86,0,0,0,0,1,7,10,12,3.807607821625999,1468833.0,0.188518894930992,0,4,17,18,0,1,1,1,0,1,1,3,2,4,4,0,0,0,1,2,2,4,5,5,0,2,5,9,2,33,50,54,4.63775672244883,0.3852542122182606,1,1,1,0.0354686604634568,13,23,30,30,10,1379.0,426.0,12.448275862068966,11.4,1988.172413793104,1990.6,3442.8786045466313,свердловская область,10,unknown,65.0,екатеринбург,s3469,False,False,42600.0,45515.55073235773,0.0
276849,56.014835,92.88104035434183,73.3738054984533,2,36,60,78,0,0,0,0,0,11,19,26,0.7245565025477083,1095286.0,0.0812449570767232,1,33,56,87,0,2,4,7,2,9,15,15,0,2,2,2,3,5,1,3,4,0,0,0,2,4,5,7,0,10,12,16,0.5376198801923421,4.4882043657684285,0,0,0,0.1324134184599905,6,12,16,128,53,2100.0,964.0,5.853658536585367,6.320754716981133,1969.139344262295,1971.8076923076928,5202.716150076799,красноярский край,10,unknown,95.0,красноярск,s12711,False,False,82800.0,76948.44177216645,0.0
