,lat,lng,total_square,osm_amenity_points_in_0.001,osm_amenity_points_in_0.005,osm_amenity_points_in_0.0075,osm_amenity_points_in_0.01,osm_building_points_in_0.001,osm_building_points_in_0.005,osm_building_points_in_0.0075,osm_building_points_in_0.01,osm_catering_points_in_0.001,osm_catering_points_in_0.005,osm_catering_points_in_0.0075,osm_catering_points_in_0.01,osm_city_closest_dist,osm_city_nearest_population,osm_crossing_closest_dist,osm_crossing_points_in_0.001,osm_crossing_points_in_0.005,osm_crossing_points_in_0.0075,osm_crossing_points_in_0.01,osm_culture_points_in_0.001,osm_culture_points_in_0.005,osm_culture_points_in_0.0075,osm_culture_points_in_0.01,osm_finance_points_in_0.001,osm_finance_points_in_0.005,osm_finance_points_in_0.0075,osm_finance_points_in_0.01,osm_healthcare_points_in_0.005,osm_healthcare_points_in_0.0075,osm_healthcare_points_in_0.01,osm_historic_points_in_0.005,osm_historic_points_in_0.0075,osm_historic_points_in_0.01,osm_hotels_points_in_0.005,osm_hotels_points_in_0.0075,osm_hotels_points_in_0.01,osm_leisure_points_in_0.005,osm_leisure_points_in_0.0075,osm_leisure_points_in_0.01,osm_offices_points_in_0.001,osm_offices_points_in_0.005,osm_offices_points_in_0.0075,osm_offices_points_in_0.01,osm_shops_points_in_0.001,osm_shops_points_in_0.005,osm_shops_points_in_0.0075,osm_shops_points_in_0.01,osm_subway_closest_dist,osm_train_stop_closest_dist,osm_train_stop_points_in_0.005,osm_train_stop_points_in_0.0075,osm_train_stop_points_in_0.01,osm_transport_stop_closest_dist,osm_transport_stop_points_in_0.005,osm_transport_stop_points_in_0.0075,osm_transport_stop_points_in_0.01,reform_count_of_houses_1000,reform_count_of_houses_500,reform_house_population_1000,reform_house_population_500,reform_mean_floor_count_1000,reform_mean_floor_count_500,reform_mean_year_building_1000,reform_mean_year_building_500,latlng,region,realty_type,floor,loc,city,street,ts_eq_10,ts_eq_1000,y_pred,y_true,metric
278140,52.258797,104.35656376730302,115.57185062998371,0,5,11,25,0,0,0,0,0,2,4,7,6.0486772766457495,623562.0,0.223048564992228,0,6,11,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,3,8,60.310604642741225,6.062224105820904,0,0,0,0.2443728864496962,1,8,22,96,29,1610.0,437.0,8.824175824175825,12.035714285714285,1995.666666666667,2006.107142857143,5453.548481533044,иркутская область,10,first,105.0,иркутск,s7405,False,False,43100.0,35986.271547346834,0.10103477696892108
278443,57.998726,56.21775632959014,835.1272250940776,2,15,59,140,0,0,1,1,0,1,9,30,2.5938568542476568,1055397.0,0.1853230126559544,0,19,43,88,0,0,0,1,0,1,3,8,0,4,9,0,0,0,0,1,4,2,3,6,0,1,11,14,1,11,37,79,273.14855403060915,0.8923194379079459,0,0,0,0.1786510114311763,6,8,25,160,39,2881.0,902.0,5.745098039215686,5.8611111111111125,1967.535483870968,1969.7297297297296,3260.558245694664,пермский край,100,first,55.0,пермь,s6529,False,False,43600.0,44419.579299215286,0.0
277135,61.75190300000001,34.45464971698693,35.04355563882116,0,6,8,9,0,0,0,0,0,0,0,0,5.333238885256203,280170.0,0.9394047283267438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,6,7,296.49173707254107,91.332571630619,0,0,0,0.4889719940185929,2,2,2,46,22,915.0,393.0,6.309523809523809,7.571428571428571,1982.809523809524,1987.142857142857,2127.6401872223546,карелия,100,ground,36.0,петрозаводск,s10390,False,False,32800.0,27736.91146006945,0.04705931215500256
277052,51.724716,36.181164205822505,116.64993432130586,7,80,150,225,0,0,4,5,3,15,24,43,1.6389053811482022,443212.0,0.060118777484635,3,16,35,49,0,2,2,3,0,2,9,11,3,6,7,2,2,11,1,2,3,4,5,7,0,4,8,12,3,51,96,139,433.2298294556656,3.60512669898138,0,0,0,0.0165099733920984,6,15,24,123,49,1372.0,633.0,4.902654867256636,6.086956521739131,1965.672566371681,1969.333333333333,1871.4604430955346,курская область,10,unknown,35.0,курск,s7108,False,False,44600.0,41371.64781170855,0.0
276400,56.2525,43.85944490988373,935.219025688654,0,21,51,85,0,0,0,0,0,4,6,9,12.428726655987091,1252236.0,0.0608350877461162,1,14,34,56,0,0,0,0,0,1,3,3,0,2,2,4,5,15,0,0,0,0,0,1,0,0,1,2,0,11,34,52,1.1606951704954662,3.755818376429244,0,0,0,0.0925266967042672,12,24,48,195,38,3900.0,798.0,6.190476190476191,7.548387096774192,1960.7142857142856,1973.4516129032247,2467.2034247932343,нижегородская область,100,unknown,45.0,нижний новгород,s10922,False,False,36700.0,33132.345631210046,0.0
277267,57.6366,39.87171370933831,300.3578371817938,1,47,96,173,0,0,0,0,0,8,14,33,1.8516980403852727,603961.0,0.1760128686191999,0,20,44,77,0,2,5,5,1,6,8,10,1,9,15,2,4,6,0,0,0,0,3,4,1,7,17,20,0,26,50,101,245.58850342229945,0.8459424055438401,0,0,1,0.143112006271753,9,15,27,146,59,2105.0,776.0,4.44,4.326923076923077,1958.746031746032,1960.25,2298.0700143796485,ярославская область,100,unknown,35.0,ярославль,s31918,False,False,43200.0,50429.84775134122,0.0
279017,56.327675,43.99020929572458,88.48844672281788,11,72,126,163,0,0,0,1,6,33,50,60,1.0080600009343013,1252236.0,0.0692939691808893,2,12,27,40,0,5,11,12,0,0,1,1,1,2,2,5,7,12,4,7,7,10,15,21,1,6,8,8,2,15,36,48,1.5902083285587565,2.598797833808117,0,0,0,0.0470844091908651,6,13,19,211,53,1394.0,486.0,3.752873563218391,4.326086956521738,1937.1396648044688,1942.489361702128,2477.8662123915533,нижегородская область,10,unknown,45.0,нижний новгород,s21753,False,False,44600.0,43214.68103037605,0.0
278416,61.78236800000001,34.39633129510948,210.82704113317712,0,12,32,62,0,0,0,0,0,1,1,8,0.8693749562413353,280170.0,0.1624451835341508,0,9,21,27,0,1,4,4,0,1,1,2,0,0,2,0,1,2,0,0,2,0,2,3,0,0,0,1,0,8,20,36,296.5338982349029,94.0491777496496,0,0,0,0.0470306764802454,4,8,15,173,84,1194.0,536.0,3.1890243902439024,2.835443037974684,1960.3179190751448,1956.4880952380956,2125.0867979243712,карелия,10,first,36.0,петрозаводск,s13735,False,False,31800.0,29555.032250649223,0.0
277692,56.02334000000001,92.80473384142712,23.27942714393568,0,28,48,64,0,0,0,0,0,5,7,8,4.6685861128031165,1095286.0,0.0546961390670422,4,12,30,46,0,0,0,0,0,0,1,1,1,4,4,0,0,2,0,0,1,3,4,4,1,2,4,7,0,16,26,34,1.2054978603549773,0.7957954237708538,0,0,1,0.0717428909299251,8,16,29,121,29,1921.0,202.0,5.788135593220339,4.4444444444444455,1970.9067796610173,1964.4814814814813,5199.231157607779,красноярский край,100,unknown,95.0,красноярск,s25549,False,False,67700.0,76204.62432479268,0.0
275822,53.756347839562615,87.11811775624416,150.97356174462084,3,56,88,129,0,0,0,0,0,6,13,17,1.2200402201208629,552105.0,0.1988548726996736,0,4,12,23,1,7,10,13,0,3,6,7,2,5,8,13,16,19,0,0,1,3,4,8,0,1,5,7,1,21,32,53,303.46687167386483,4.977511924457925,0,0,0,0.1628797269793244,8,16,21,222,61,4522.0,1257.0,4.923444976076555,4.578947368421051,1951.190476190476,1943.267857142857,4683.151841232637,кемеровская область,110,first,85.0,новокузнецк,s32173,False,False,56000.0,64706.69358999918,0.0
277579,51.5605977,45.99961089300597,227.6084718459016,1,37,62,71,0,0,0,0,0,2,6,6,4.294101844527555,842097.0,0.1506470898692629,0,20,33,41,0,0,0,0,0,2,3,3,0,2,2,0,0,0,0,0,0,4,8,9,0,0,2,3,1,29,43,51,355.3274267475805,2.0659714179271167,0,0,0,0.1603534490850773,11,14,20,112,53,1966.0,1048.0,5.96078431372549,6.64,1968.0865384615383,1972.34,2371.7674316108187,саратовская область,100,other,45.0,саратов,s13707,False,False,37600.0,38825.44409850851,0.0
277991,54.983685,73.31156270273769,118.94720334044182,0,48,109,163,0,0,0,0,0,10,12,14,4.098881758655516,1164815.0,0.1470334524580364,0,14,30,47,0,1,2,2,0,4,6,8,1,3,8,2,2,4,0,2,2,1,3,4,0,6,7,9,0,33,84,127,0.3853980527478811,4.811746703346503,0,0,0,0.1385951444617495,10,14,22,65,13,2501.0,603.0,10.692307692307692,11.0,1999.753846153846,1998.692307692308,4030.939870505078,омская область,10,unknown,75.0,омск,s31901,False,False,40400.0,36402.70538859999,0.0
279202,54.43090400000001,86.43908064885461,77.20763039339202,0,22,30,41,0,0,0,0,0,0,1,1,63.187735448166144,191839.0,0.0625932112462802,1,3,5,6,0,0,0,1,0,1,1,1,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15,20,24,232.15372543138835,40.43719649080063,0,0,0,0.0561044698900568,2,2,4,102,38,1164.0,539.0,3.480392156862745,3.947368421052632,1971.029411764705,1971.815789473684,4704.957300646064,кемеровская область,110,unknown,85.0,инской,s29012,False,False,34900.0,39141.20903079346,0.0
278184,55.93882979999999,37.50071975500375,1127.7903769285326,2,48,167,300,0,0,2,3,0,3,12,24,1.1369902890412629,98788.0,0.0717888364513136,3,11,37,62,0,2,4,7,0,2,2,5,7,15,22,0,3,3,0,0,0,0,7,18,0,8,22,32,2,35,122,221,4.244802264287512,1.780146677197716,0,0,0,0.160727749903411,3,13,24,135,24,5490.0,1432.0,10.537878787878787,14.772727272727272,1995.090909090909,1997.636363636364,2097.746379752652,московская область,110,other,35.0,долгопрудный,s24638,False,False,45900.0,44564.13268649914,0.0
276727,57.007385,40.991552276698016,639.9492421274161,4,51,76,139,0,0,1,1,2,8,11,14,1.330811154518291,409285.0,0.1383045057238759,0,31,58,119,0,5,10,54,1,3,4,8,0,0,0,2,7,9,0,0,1,0,2,2,0,0,0,2,1,33,41,52,174.0694962917275,73.6138472085775,0,0,0,0.1108514581048204,10,13,17,152,40,2590.0,665.0,5.5248226950354615,6.135135135135133,1934.5902777777767,1969.7368421052636,2336.8212023853503,ивановская область,10,other,45.0,иваново,s28666,False,False,26600.0,21582.961726908303,0.30216020969648655
277880,55.0333079,82.91952083946573,99.12005590353752,2,154,256,417,0,2,3,5,0,76,104,141,0.7154026755989592,1625600.0,0.1878692139578308,0,29,75,132,0,3,8,16,0,12,21,31,6,15,23,2,9,11,1,4,6,3,8,10,0,9,21,37,1,61,102,192,0.4364607393664788,1.6309240006018582,0,0,0,0.1700180759077235,13,22,43,202,50,4500.0,980.0,6.37037037037037,5.551020408163265,1963.40625,1953.7142857142856,4563.335521278784,новосибирская область,100,other,85.0,новосибирск,s20010,False,False,49200.0,34493.523725686064,3.3943077888176494
275980,59.926823685082674,30.35341686874826,13.624198934047296,15,336,761,1249,0,2,9,13,5,95,244,436,2.4435599062064024,5381736.0,0.1146249796717926,0,49,112,177,0,8,22,41,0,7,34,47,25,46,64,6,14,26,21,71,134,16,33,46,4,36,99,170,10,201,467,726,0.2200154555800302,0.6412002362794125,0,0,0,0.0823933223534507,13,33,66,442,161,7750.0,2671.0,4.807058823529411,4.789808917197452,1882.7146282973624,1881.9807692307693,1818.983860933291,санкт-петербург,10,first,35.0,санкт-петербург,s14207,False,False,188900.0,191937.8902685452,0.0
275902,59.84832153446997,30.272137552943047,50.16253477700772,1,99,143,180,0,0,0,0,0,12,20,22,10.092099773566789,5381736.0,0.1952347955383151,0,10,31,48,0,0,0,0,0,5,9,11,3,7,9,0,0,0,1,1,2,4,8,12,0,7,12,16,1,80,108,135,0.2391616648615026,1.5078326521331409,0,0,0,0.1826017455435582,5,18,29,106,25,2839.0,784.0,6.628571428571429,7.36,1966.428571428572,1968.96,1811.7366218042382,санкт-петербург,110,other,35.0,санкт-петербург,s13307,False,False,164900.0,146124.99213974626,0.0
276788,58.012646,56.26440950659053,210.2964280555532,2,62,142,233,0,0,1,1,1,8,18,37,0.8990328093425707,1055397.0,0.1581081128803007,0,33,75,126,0,1,3,6,1,2,3,10,6,10,18,2,4,5,1,1,2,2,7,11,0,3,11,21,0,41,97,143,271.4035301684892,0.9827035657572608,0,0,0,0.1061143391573719,9,16,26,109,33,2375.0,678.0,6.679611650485437,6.484848484848484,1960.8285714285716,1954.666666666667,3264.047271104871,пермский край,10,unknown,55.0,пермь,s13735,False,False,38800.0,41536.60659273066,0.0
279140,56.01484,92.88073417855593,20.90428391882592,2,36,60,78,0,0,0,0,0,11,19,26,0.7253407598364959,1095286.0,0.0810039344270261,1,33,56,87,0,2,4,7,2,9,15,15,0,2,2,2,3,5,1,3,4,0,0,0,2,4,5,7,0,10,12,16,0.5384450496421406,4.488998409829505,0,0,0,0.1330965493485338,6,12,16,128,53,2100.0,964.0,5.853658536585367,6.320754716981133,1969.139344262295,1971.8076923076928,5202.699464094341,красноярский край,10,unknown,95.0,красноярск,s12711,False,False,102700.0,115143.8628248017,0.0
279643,55.355392,86.0806498133322,208.3252329096022,4,86,118,174,0,0,0,0,2,29,36,48,0.5954132146179615,558662.0,0.1785372078568802,0,10,11,45,1,5,7,9,0,4,8,11,1,4,5,4,5,13,0,0,1,2,3,7,1,6,8,12,0,38,50,68,199.9947617049617,1.9285104088330944,0,0,0,0.2277177796609897,9,14,34,172,48,2816.0,944.0,4.651162790697675,4.5625,1958.5988372093025,1956.520833333333,4765.028114031731,кемеровская область,10,high,85.0,кемерово,s18280,False,False,38700.0,27361.063853812564,3.1074329698472147
278421,54.538208,36.27382657656453,936.0819501388352,1,22,53,102,0,0,0,0,0,2,6,11,3.1992520564084463,342936.0,0.040710974172512,3,8,14,39,0,0,1,2,0,0,2,4,1,2,4,2,5,11,0,0,0,0,2,3,0,2,3,7,0,18,37,66,139.4569520009499,11.64941037432673,0,0,0,0.0523198177149795,13,28,44,124,44,1884.0,531.0,4.844262295081967,4.113636363636363,1966.9516129032247,1959.1136363636365,1978.3094987886043,калужская область,10,unknown,35.0,калуга,s15441,False,False,31900.0,26386.578649803698,0.15443822518416805
279291,54.5000897,36.18119401223032,228.92811295369705,0,5,11,11,0,0,0,0,0,0,0,0,5.411154875048075,342936.0,0.1672044757993355,0,5,6,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,146.07620516984016,5.4165777258607495,0,0,0,0.9240091901832298,0,0,6,71,38,540.0,198.0,3.0,3.0,2014.2040816326528,2014.611111111111,1971.8783191196553,калужская область,110,other,35.0,калуга,s4457,False,False,53300.0,65260.6611186358,0.0541317012099359
275359,52.94593363024398,36.022619275718654,30.72581404688652,0,4,9,12,0,0,0,0,0,0,0,1,3.760073815968679,319550.0,0.1350106946675447,0,4,7,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,3,6,8,305.41865635059366,46.58792577525232,0,0,0,0.0970600976347996,5,8,10,89,34,1096.0,222.0,3.929411764705882,2.8181818181818183,1973.8522727272727,1966.0,1907.2512093597472,орловская область,10,unknown,35.0,орёл,s9646,False,False,56400.0,55458.254007518095,0.0
277268,53.756657,87.1523431319688,1405.1585131385532,4,47,89,112,0,0,0,0,1,8,11,14,0.8534909343378392,552105.0,0.0635963950079106,1,14,21,22,1,6,9,9,0,4,7,9,0,2,4,19,33,33,1,2,3,4,6,6,0,0,0,0,0,5,18,33,305.37165546503473,4.531200910546263,0,0,0,0.0837922480712029,1,4,5,194,38,4640.0,1011.0,7.589189189189187,7.297297297297297,1975.6810810810807,1976.108108108108,4685.018616491552,кемеровская область,110,first,85.0,новокузнецк,s10442,False,False,65600.0,69649.793304387,0.0
275970,55.158734089274034,61.40118949285623,228.14590728412108,3,114,230,337,0,0,0,0,1,26,59,79,0.1218890546128521,1196680.0,0.0795028505711867,3,32,69,123,1,17,33,47,0,6,16,23,3,6,11,17,25,31,0,2,3,5,7,16,0,12,22,33,1,47,93,140,184.4145230957048,2.1708820718839856,0,0,0,0.0831141803895822,14,26,48,146,37,2829.0,839.0,6.3565891472868215,5.787878787878787,1963.140625,1952.96875,3386.8118840015836,челябинская область,110,first,65.0,челябинск,s20753,False,False,50400.0,59698.638306223744,0.0016218122652954952
275391,51.73004934063754,36.14450224900746,81.10618485528963,4,30,57,127,0,0,0,0,0,0,1,7,2.4319242563345216,443212.0,0.0488209308675718,2,12,20,44,0,0,0,0,0,0,0,1,2,2,3,1,1,1,0,0,1,11,13,19,0,1,1,3,2,14,36,88,433.0391782655414,5.717521614261514,0,0,0,0.0424491360173192,10,22,37,107,33,2202.0,598.0,8.181818181818182,6.533333333333332,1992.242424242424,1987.4,1869.7568847339405,курская область,10,unknown,35.0,курск,s4078,False,False,39500.0,29973.05327993681,1.2521668414779732
275965,53.19198291282893,50.09494053119128,183.8608045702079,2,41,82,153,0,0,1,2,1,8,21,51,1.23187694020012,1156644.0,0.0679095091352862,1,41,95,152,0,10,12,18,0,5,6,9,2,2,3,8,12,17,0,0,3,1,1,3,1,2,3,6,0,6,24,40,2.9913180614192143,1.951441280112392,0,0,0,0.0509168461367184,12,23,38,174,51,1463.0,378.0,4.5935483870967735,3.375,1759.5917159763314,1856.58,2664.6492207543074,самарская область,100,second,55.0,самара,s11347,False,False,50900.0,51305.116509473206,0.0
278996,59.80672850000001,30.37185409912735,105.6059016313731,7,52,72,85,0,0,0,0,1,5,6,6,9.750775792531996,112674.0,0.4474690971461585,0,6,10,11,0,3,6,6,1,1,1,2,2,2,3,0,0,0,0,0,0,7,11,12,0,1,2,2,5,34,44,53,2.578050288662064,1.049866208089736,0,0,0,0.2603179001802364,8,12,16,42,12,2505.0,999.0,14.780487804878051,23.272727272727277,2002.2682926829264,2013.0,1816.441232148122,санкт-петербург,110,other,35.0,санкт-петербург,s17732,False,False,93000.0,94038.30511920678,0.0
277186,56.047882,92.91057729113945,139.1662665925926,5,29,73,123,0,0,0,0,0,5,17,31,4.838383475292673,1095286.0,0.0888206752459725,0,26,54,85,0,0,1,2,1,2,8,12,1,2,6,0,2,2,4,4,5,0,1,1,1,1,4,8,2,17,39,67,1.9174103046887083,6.143707357830436,0,0,0,0.0729765772075512,7,13,23,82,18,3860.0,683.0,11.621951219512196,15.388888888888893,2004.9634146341464,2011.9444444444448,5207.4410725656635,красноярский край,100,unknown,95.0,красноярск,s2682,False,False,96600.0,93046.97407675687,0.0
278565,56.027412,92.79165935649716,230.169482284326,0,4,12,41,0,0,0,0,0,0,0,4,5.561811437003876,1095286.0,0.2471537309791967,0,7,15,26,0,0,0,0,0,0,2,4,0,0,1,0,0,1,1,1,1,0,0,0,0,1,4,6,0,2,8,28,0.7939305746637484,1.0689797425357916,0,0,0,0.475235666206306,1,2,9,67,0,1228.0,602.0,5.433333333333334,6.394736842105262,1968.852459016393,1971.6470588235293,5198.876528930121,красноярский край,100,first,95.0,красноярск,s25551,False,False,36300.0,34205.22965018692,0.0
275579,56.03870970858255,92.91938424425744,117.28815310813818,0,24,44,62,0,0,0,0,0,7,9,17,4.42473604858407,1095286.0,0.0559327034019498,1,29,45,61,0,0,0,0,0,2,6,6,1,2,4,0,0,0,1,2,3,2,2,3,0,2,5,6,0,10,20,25,0.6458773250228018,4.709294276083827,0,0,0,0.2284843980150545,2,10,18,70,13,2073.0,471.0,10.652173913043477,19.615384615384613,1987.4782608695648,2004.4615384615383,5207.0823999641825,красноярский край,10,unknown,95.0,красноярск,s18486,False,False,116700.0,123661.25320966984,0.0
277018,56.30005600000001,44.04233762704533,1434.5810599963709,1,52,77,95,0,0,0,0,0,11,11,16,3.891332235732628,1252236.0,0.2641292343062795,0,9,25,43,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,1,3,3,3,0,2,2,3,1,40,61,71,3.2197378837814643,6.495908120570498,0,0,0,0.2633046567139152,7,20,41,137,57,2605.0,1281.0,6.2521008403361344,5.764705882352941,1968.5206611570247,1967.058823529412,2479.5860747735596,нижегородская область,10,high,45.0,нижний новгород,s4344,False,False,38800.0,43116.42034375978,0.0
279027,56.790585,105.79656459523434,16.49116491852376,0,0,4,5,0,0,0,0,0,0,0,0,265.2493358936015,231602.0,3.708696522457156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,454.0311789406866,3.0975188297489686,0,0,0,0.238873650213336,1,4,6,42,8,762.0,108.0,4.166666666666667,4.0,1976.595238095238,1995.25,6008.248794353646,иркутская область,10,unknown,105.0,усть-кут,s10892,False,False,32400.0,31107.565932093185,0.0
275658,55.19172902084385,61.296837498717096,128.19610554000494,1,66,103,153,0,0,0,0,0,8,13,16,7.454110626806933,1196680.0,0.1130228046143675,0,12,27,38,0,0,0,0,0,0,0,7,6,8,12,0,0,1,0,0,1,7,7,7,0,3,6,9,0,46,75,108,179.34092191819144,3.4517893478369888,0,0,0,0.0976604314445405,2,11,13,65,10,2753.0,487.0,10.140625,9.6,1990.90625,1987.3,3383.078445063894,челябинская область,100,unknown,65.0,челябинск,s28038,False,False,49200.0,50742.57109916687,0.0
276198,55.99990500000001,93.02840654442926,1142.9677812869186,0,6,6,10,0,0,0,1,0,0,0,1,9.554965275756777,1095286.0,0.1212524317562472,0,11,19,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5,5,7,7.1307352105943655,3.516451681589049,0,0,0,0.1388106417283226,7,10,16,111,61,2008.0,810.0,4.621621621621622,3.6885245901639343,1968.2432432432436,1965.5409836065571,5209.581928789418,красноярский край,110,unknown,95.0,красноярск,s6510,False,False,29000.0,25158.189470243386,0.00032548030832734874
278890,57.95731,102.7442867726364,91.21102168046764,2,13,27,36,0,0,0,0,0,0,1,4,211.7184489117601,231602.0,0.1032388414419745,0,6,9,10,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,12,25,30,591.5216426274711,5.6573814873012,0,0,0,0.1012107684232018,5,9,13,90,26,2426.0,670.0,6.7333333333333325,6.538461538461537,1978.4333333333327,1978.192307692308,5954.782479210588,иркутская область,10,unknown,105.0,усть-илимск,s6382,False,False,43400.0,43985.912295280745,0.0
277234,52.512253,103.85069782733297,1825.274349524988,1,48,80,140,0,0,0,0,0,13,16,23,3.1648519170419487,226374.0,0.2562863687838437,0,15,23,59,0,0,0,1,1,1,1,3,5,7,7,0,0,0,1,1,1,2,5,7,0,1,1,5,0,25,46,86,63.96208058948396,6.206674502683325,0,0,0,0.2257794334295892,11,18,29,117,30,4071.0,1364.0,5.862068965517241,6.933333333333334,1980.878260869565,1990.2,5453.434118535459,иркутская область,10,unknown,105.0,ангарск,s8786,False,False,27700.0,22255.832396139125,0.39788818903664286
279660,54.741997,20.502528666361147,135.61837519774585,5,20,40,63,1,1,1,1,0,4,8,12,3.609228954009181,453461.0,0.0133393298167683,2,17,42,66,0,0,0,0,0,1,2,2,2,4,4,0,0,0,0,0,1,1,3,7,1,1,1,4,5,10,21,32,814.1798959946108,2.2957283379195967,0,0,0,0.0881278198081349,13,25,36,176,64,3336.0,1000.0,6.706896551724138,5.650793650793651,1984.04,1979.25,1122.3493627463558,калининградская область,100,ground,25.0,калининград,s6148,False,False,45300.0,50133.32441187518,0.0
277293,56.01494,92.88532480037372,62.32248127732884,0,23,50,89,0,0,0,0,0,2,10,23,0.9018523686581936,1095286.0,0.1317651747697169,0,28,61,88,0,1,3,5,0,8,12,18,1,2,2,1,5,13,1,3,7,0,0,1,0,3,4,6,0,8,14,18,0.7932422569327081,4.646952957056911,0,0,0,0.0754026036209326,3,8,16,136,45,2532.0,913.0,6.575757575757576,6.744186046511628,1972.3969465648847,1974.3023255813955,5202.965895573447,красноярский край,10,first,95.0,красноярск,s14239,False,False,108600.0,115415.81549027012,0.0
279083,55.0446907,82.91727994181755,116.80274238221617,4,90,227,369,0,0,1,3,0,20,41,73,1.9067220380087777,1625600.0,0.0726892263883514,0,28,57,97,0,2,3,4,0,7,11,17,5,11,23,2,7,8,0,2,5,3,5,9,0,9,21,30,4,55,154,244,0.3810766364411047,1.6054212830319512,0,0,0,0.2100399614479834,14,23,38,210,65,4659.0,1196.0,6.989637305699482,5.866666666666666,1970.2040816326528,1966.6065573770493,4564.156028082661,новосибирская область,10,other,85.0,новосибирск,s17172,False,False,69900.0,81950.1306628344,0.0
278194,56.324043,44.01066650604308,341.52344292515426,8,193,314,400,0,0,1,1,3,66,97,121,0.5733920223595931,1252236.0,0.0519901968167035,5,47,85,117,0,10,24,36,1,10,23,27,3,5,6,32,47,67,6,8,9,5,11,14,1,11,19,22,2,71,113,140,1.4193660202548408,3.8105111553537183,0,0,0,0.0529050153604149,14,23,38,235,79,2250.0,678.0,4.368421052631579,3.6229508196721314,1945.2590673575128,1937.0819672131147,2478.85867274503,нижегородская область,10,unknown,45.0,нижний новгород,s19642,False,False,43400.0,37616.74422688299,0.000622179519689289
278553,55.159294,61.40691947364686,186.60583436645305,3,114,230,337,0,0,0,0,1,26,59,79,0.1218890546128521,1196680.0,0.0795028505711867,3,32,69,123,1,17,33,47,0,6,16,23,3,6,11,17,25,31,0,2,3,5,7,16,0,12,22,33,1,47,93,140,184.4145230957048,2.1708820718839856,0,0,0,0.0831141803895822,14,26,48,146,37,2829.0,839.0,6.3565891472868215,5.787878787878787,1963.140625,1952.96875,3387.1623248812125,челябинская область,110,first,65.0,челябинск,s20753,False,False,51300.0,53069.08025476136,0.0
